0	1
0.09775171	0.98
0.19550342	0.98
0.29325513	0.92
0.39100684	0.91
0.48875855	0.9
0.58651026	0.89
0.68426197	0.85
0.78201368	0.85
0.87976539	0.9
0.9775171	0.88
1.07526881	0.81
1.17302052	0.75
1.27077223	0.72
1.36852394	0.73
1.46627565	0.72
1.56402736	0.75
1.66177907	0.71
1.75953078	0.68
1.85728249	0.65
1.9550342	0.64
2.05278591	0.63
2.15053762	0.61
2.24828933	0.63
2.34604104	0.64
2.44379275	0.6
2.54154446	0.58
2.63929617	0.58
2.73704788	0.6
2.83479959	0.71
2.9325513	0.76
3.03030301	0.69
3.12805472	0.59
3.22580643	0.53
3.32355814	0.56
3.42130985	0.62
3.51906156	0.65
3.61681327	0.69
3.71456498	0.66
3.81231669	0.67
3.9100684	0.68
4.00782011	0.75
4.10557182	0.88
4.20332353	0.99
4.30107524	1.02
4.39882695	1
4.49657866	1.02
4.59433037	1.07
4.69208208	1.07
4.78983379	1.11
4.8875855	1.1
4.98533721	1.06
5.08308892	1.01
5.18084063	1.04
5.27859234	1.07
5.37634405	1.11
5.47409576	1.12
5.57184747	1.15
5.66959918	1.12
5.76735089	1.06
5.8651026	1.03
5.96285431	1.02
6.06060602	0.97
6.15835773	0.93
6.25610944	0.89
6.35386115	0.82
6.45161286	0.77
6.54936457	0.77
6.64711628	0.67
6.74486799	0.63
6.8426197	0.58
6.94037141	0.52
7.03812312	0.48
7.13587483	0.41
7.23362654	0.36
7.33137825	0.3
7.42912996	0.26
7.52688167	0.3
7.62463338	0.32
7.72238509	0.36
7.8201368	0.46
7.91788851	0.51
8.01564022	0.53
8.11339193	0.59
8.21114364	0.6
8.30889535	0.57
8.40664706	0.55
8.50439877	0.61
8.60215048	0.59
8.69990219	0.56
8.7976539	0.55
8.89540561	0.56
8.99315732	0.58
9.09090903	0.57
9.18866074	0.61
9.28641245	0.6
9.38416416	0.65
9.48191587	0.64
9.57966758	0.64
9.67741929	0.64
9.775171	0.64
9.87292271	0.67
9.97067442	0.7
10.06842613	0.75
10.16617784	0.76
10.26392955	0.78
10.36168126	0.8
10.45943297	0.81
10.55718468	0.86
10.65493639	0.89
10.7526881	0.84
10.85043981	0.79
10.94819152	0.74
11.04594323	0.7
11.14369494	0.68
11.24144665	0.6
11.33919836	0.55
11.43695007	0.52
11.53470178	0.46
11.63245349	0.43
11.7302052	0.38
11.82795691	0.42
11.92570862	0.4
12.02346033	0.46
12.12121204	0.48
12.21896375	0.47
12.31671546	0.53
12.41446717	0.59
12.51221888	0.59
12.60997059	0.6
12.7077223	0.66
12.80547401	0.67
12.90322572	0.62
13.00097743	0.6
13.09872914	0.64
13.19648085	0.65
13.29423256	0.64
13.39198427	0.6
13.48973598	0.52
13.58748769	0.5
13.6852394	0.53
13.78299111	0.53
13.88074282	0.48
13.97849453	0.43
14.07624624	0.45
14.17399795	0.48
14.27174966	0.52
14.36950137	0.56
14.46725308	0.61
14.56500479	0.57
14.6627565	0.57
14.76050821	0.57
14.85825992	0.61
14.95601163	0.6
15.05376334	0.55
15.15151505	0.55
15.24926676	0.6
15.34701847	0.63
15.44477018	0.68
15.54252189	0.63
15.6402736	0.61
15.73802531	0.62
15.83577702	0.69
15.93352873	0.77
16.03128044	0.83
16.12903215	0.84
16.22678386	0.84
16.32453557	0.87
16.42228728	0.88
16.52003899	0.94
16.6177907	1
16.71554241	1.04
16.81329412	1.06
16.91104583	1.07
17.00879754	1.12
17.10654925	1.14
17.20430096	1.13
17.30205267	1.14
17.39980438	1.15
17.49755609	1.1
17.5953078	1.2
17.69305951	1.29
17.79081122	1.31
17.88856293	1.33
17.98631464	1.26
18.08406635	1.27
18.18181806	1.25
18.27956977	1.25
18.37732148	1.28
18.47507319	1.32
18.5728249	1.43
18.67057661	1.48
18.76832832	1.49
18.86608003	1.52
18.96383174	1.57
19.06158345	1.58
19.15933516	1.56
19.25708687	1.56
19.35483858	1.58
19.45259029	1.64
19.550342	1.61
19.64809371	1.55
19.74584542	1.5
19.84359713	1.45
