0	1
0.09775171	0.98
0.19550342	0.98
0.29325513	0.94
0.39100684	0.93
0.48875855	0.93
0.58651026	0.92
0.68426197	0.89
0.78201368	0.89
0.87976539	0.93
0.9775171	0.91
1.07526881	0.86
1.17302052	0.82
1.27077223	0.8
1.36852394	0.81
1.46627565	0.8
1.56402736	0.82
1.66177907	0.79
1.75953078	0.77
1.85728249	0.75
1.9550342	0.74
2.05278591	0.74
2.15053762	0.72
2.24828933	0.74
2.34604104	0.74
2.44379275	0.72
2.54154446	0.7
2.63929617	0.7
2.73704788	0.72
2.83479959	0.79
2.9325513	0.83
3.03030301	0.78
3.12805472	0.71
3.22580643	0.67
3.32355814	0.69
3.42130985	0.73
3.51906156	0.75
3.61681327	0.78
3.71456498	0.76
3.81231669	0.76
3.9100684	0.77
4.00782011	0.82
4.10557182	0.91
4.20332353	0.99
4.30107524	1.01
4.39882695	1
4.49657866	1.01
4.59433037	1.04
4.69208208	1.04
4.78983379	1.07
4.8875855	1.07
4.98533721	1.04
5.08308892	1
5.18084063	1.02
5.27859234	1.04
5.37634405	1.07
5.47409576	1.08
5.57184747	1.1
5.66959918	1.08
5.76735089	1.04
5.8651026	1.02
5.96285431	1.01
6.06060602	0.97
6.15835773	0.95
6.25610944	0.92
6.35386115	0.87
6.45161286	0.83
6.54936457	0.83
6.64711628	0.76
6.74486799	0.74
6.8426197	0.7
6.94037141	0.66
7.03812312	0.63
7.13587483	0.58
7.23362654	0.55
7.33137825	0.51
7.42912996	0.48
7.52688167	0.51
7.62463338	0.52
7.72238509	0.55
7.8201368	0.62
7.91788851	0.65
8.01564022	0.67
8.11339193	0.71
8.21114364	0.72
8.30889535	0.69
8.40664706	0.68
8.50439877	0.72
8.60215048	0.71
8.69990219	0.69
8.7976539	0.68
8.89540561	0.69
8.99315732	0.7
9.09090903	0.69
9.18866074	0.72
9.28641245	0.72
9.38416416	0.75
9.48191587	0.74
9.57966758	0.74
9.67741929	0.74
9.775171	0.74
9.87292271	0.76
9.97067442	0.79
10.06842613	0.82
10.16617784	0.83
10.26392955	0.84
10.36168126	0.86
10.45943297	0.86
10.55718468	0.9
10.65493639	0.92
10.7526881	0.88
10.85043981	0.85
10.94819152	0.81
11.04594323	0.79
11.14369494	0.77
11.24144665	0.72
11.33919836	0.68
11.43695007	0.66
11.53470178	0.62
11.63245349	0.6
11.7302052	0.56
11.82795691	0.59
11.92570862	0.58
12.02346033	0.62
12.12121204	0.63
12.21896375	0.62
12.31671546	0.67
12.41446717	0.71
12.51221888	0.71
12.60997059	0.72
12.7077223	0.76
12.80547401	0.76
12.90322572	0.73
13.00097743	0.72
13.09872914	0.74
13.19648085	0.75
13.29423256	0.74
13.39198427	0.72
13.48973598	0.66
13.58748769	0.65
13.6852394	0.67
13.78299111	0.67
13.88074282	0.63
13.97849453	0.6
14.07624624	0.61
14.17399795	0.63
14.27174966	0.66
14.36950137	0.69
14.46725308	0.72
14.56500479	0.69
14.6627565	0.69
14.76050821	0.69
14.85825992	0.72
14.95601163	0.72
15.05376334	0.68
15.15151505	0.68
15.24926676	0.72
15.34701847	0.74
15.44477018	0.77
15.54252189	0.74
15.6402736	0.72
15.73802531	0.73
15.83577702	0.78
15.93352873	0.83
16.03128044	0.88
16.12903215	0.88
16.22678386	0.88
16.32453557	0.9
16.42228728	0.91
16.52003899	0.95
16.6177907	1
16.71554241	1.02
16.81329412	1.04
16.91104583	1.04
17.00879754	1.08
17.10654925	1.09
17.20430096	1.09
17.30205267	1.09
17.39980438	1.1
17.49755609	1.07
17.5953078	1.14
17.69305951	1.2
17.79081122	1.21
17.88856293	1.23
17.98631464	1.18
18.08406635	1.18
18.18181806	1.17
18.27956977	1.17
18.37732148	1.19
18.47507319	1.22
18.5728249	1.3
18.67057661	1.33
18.76832832	1.34
18.86608003	1.36
18.96383174	1.39
19.06158345	1.4
19.15933516	1.39
19.25708687	1.39
19.35483858	1.4
19.45259029	1.44
19.550342	1.42
19.64809371	1.38
19.74584542	1.35
19.84359713	1.31
19.94134884	1.3
